order_id,sku,order_quantity,warehouse_id,priority,created_at,carrier_cutoff,oms_status,wms_status,customer_region,service_level
ORD-101316,SKU-00187,1,DC-09,STANDARD,2026-08-08T00:45:00,2026-08-09T00:45:00,PACKING,EXCEPTION,EU,NEXT_DAY
ORD-101317,SKU-00468,1,DC-11,STANDARD,2026-08-08T00:46:00,2026-08-09T00:46:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-101318,SKU-00369,1,DC-04,STANDARD,2026-08-08T00:49:00,2026-08-08T08:49:00,RELEASED,RELEASED,EU,STANDARD
ORD-101319,SKU-00858,1,DC-16,EXPEDITE,2026-08-08T01:14:00,2026-08-08T05:14:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-101320,SKU-00921,1,DC-10,EXPEDITE,2026-08-08T01:17:00,2026-08-08T13:17:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-101321,SKU-00378,1,DC-05,STANDARD,2026-08-08T01:31:00,2026-08-08T09:31:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-101322,SKU-00999,1,DC-07,STANDARD,2026-08-08T01:34:00,2026-08-08T05:34:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-101323,SKU-00350,1,DC-08,STANDARD,2026-08-08T01:37:00,2026-08-08T09:37:00,PACKING,EXCEPTION,MEA,SAME_DAY
ORD-101324,SKU-00866,1,DC-13,CRITICAL,2026-08-08T01:40:00,2026-08-08T07:40:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-101325,SKU-00999,1,DC-02,STANDARD,2026-08-08T01:53:00,2026-08-08T07:53:00,STAGED,STAGED,EU,STANDARD
ORD-101326,SKU-00798,1,DC-17,STANDARD,2026-08-08T01:54:00,2026-08-08T07:54:00,ALLOCATED,HOLD,LATAM,STANDARD
ORD-101327,SKU-00740,1,DC-07,STANDARD,2026-08-08T01:57:00,2026-08-08T13:57:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-101328,SKU-00924,1,DC-01,STANDARD,2026-08-08T02:05:00,2026-08-08T08:05:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-101329,SKU-00649,1,DC-09,STANDARD,2026-08-08T02:17:00,2026-08-08T14:17:00,PACKING,EXCEPTION,MEA,SAME_DAY
ORD-101330,SKU-01152,1,DC-11,STANDARD,2026-08-08T02:23:00,2026-08-08T08:23:00,SHIPPED,EXCEPTION,MEA,NEXT_DAY
ORD-101331,SKU-00590,1,DC-06,CRITICAL,2026-08-08T02:29:00,2026-08-08T06:29:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-101332,SKU-01104,1,DC-04,EXPEDITE,2026-08-08T02:35:00,2026-08-09T02:35:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-101333,SKU-00958,1,DC-13,STANDARD,2026-08-08T02:39:00,2026-08-08T08:39:00,PACKING,HOLD,APAC,STANDARD
ORD-101334,SKU-00095,1,DC-02,CRITICAL,2026-08-08T02:42:00,2026-08-08T14:42:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-101335,SKU-00270,1,DC-02,STANDARD,2026-08-08T02:48:00,2026-08-08T06:48:00,PICKING,EXCEPTION,LATAM,NEXT_DAY
ORD-101336,SKU-01126,1,DC-09,STANDARD,2026-08-08T02:56:00,2026-08-08T14:56:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-101337,SKU-01137,1,DC-13,STANDARD,2026-08-08T03:10:00,2026-08-08T09:10:00,STAGED,STAGED,MEA,SAME_DAY
ORD-101338,SKU-00610,1,DC-09,STANDARD,2026-08-08T03:11:00,2026-08-08T07:11:00,PACKING,HOLD,LATAM,NEXT_DAY
ORD-101339,SKU-00548,1,DC-16,EXPEDITE,2026-08-08T03:17:00,2026-08-08T11:17:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-101340,SKU-00798,1,DC-10,STANDARD,2026-08-08T03:18:00,2026-08-08T09:18:00,SHIPPED,SHIPPED,LATAM,STANDARD
ORD-101341,SKU-00097,1,DC-05,STANDARD,2026-08-08T03:22:00,2026-08-08T15:22:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-101342,SKU-00976,1,DC-14,EXPEDITE,2026-08-08T03:29:00,2026-08-08T11:29:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-101343,SKU-00992,1,DC-08,STANDARD,2026-08-08T03:41:00,2026-08-08T15:41:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-101344,SKU-01111,1,DC-04,EXPEDITE,2026-08-08T03:57:00,2026-08-08T07:57:00,PICKING,PICKING,LATAM,STANDARD
ORD-101345,SKU-00240,1,DC-04,EXPEDITE,2026-08-08T03:58:00,2026-08-08T07:58:00,STAGED,EXCEPTION,EU,SAME_DAY
ORD-101346,SKU-00035,1,DC-14,STANDARD,2026-08-08T03:59:00,2026-08-08T11:59:00,PACKING,PACKING,LATAM,STANDARD
ORD-101347,SKU-00459,1,DC-17,EXPEDITE,2026-08-08T04:06:00,2026-08-09T04:06:00,PICKING,EXCEPTION,LATAM,NEXT_DAY
ORD-101348,SKU-00863,1,DC-03,STANDARD,2026-08-08T04:06:00,2026-08-08T16:06:00,PICKING,HOLD,EU,SAME_DAY
ORD-101349,SKU-00186,1,DC-02,STANDARD,2026-08-08T04:13:00,2026-08-08T10:13:00,SHIPPED,EXCEPTION,MEA,SAME_DAY
ORD-101350,SKU-01131,1,DC-10,STANDARD,2026-08-08T04:23:00,2026-08-08T10:23:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-101351,SKU-00019,1,DC-08,STANDARD,2026-08-08T04:31:00,2026-08-08T16:31:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-101352,SKU-00581,1,DC-06,CRITICAL,2026-08-08T04:34:00,2026-08-09T04:34:00,EXCEPTION,HOLD,LATAM,STANDARD
ORD-101353,SKU-01106,1,DC-14,STANDARD,2026-08-08T04:36:00,2026-08-08T16:36:00,STAGED,STAGED,MEA,SAME_DAY
ORD-101354,SKU-01065,1,DC-04,STANDARD,2026-08-08T04:44:00,2026-08-08T08:44:00,RELEASED,RELEASED,APAC,STANDARD
ORD-101355,SKU-00189,1,DC-11,CRITICAL,2026-08-08T04:53:00,2026-08-08T10:53:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-101356,SKU-00419,1,DC-08,STANDARD,2026-08-08T05:00:00,2026-08-08T11:00:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-101357,SKU-00641,1,DC-08,STANDARD,2026-08-08T05:02:00,2026-08-08T11:02:00,STAGED,STAGED,EU,SAME_DAY
ORD-101358,SKU-01043,1,DC-14,STANDARD,2026-08-08T05:20:00,2026-08-08T09:20:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-101359,SKU-00897,1,DC-05,EXPEDITE,2026-08-08T05:20:00,2026-08-08T11:20:00,PACKING,PACKING,MEA,SAME_DAY
ORD-101360,SKU-00469,1,DC-15,STANDARD,2026-08-08T05:27:00,2026-08-08T13:27:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-101361,SKU-00072,1,DC-12,STANDARD,2026-08-08T05:37:00,2026-08-08T11:37:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-101362,SKU-00154,1,DC-13,STANDARD,2026-08-08T05:51:00,2026-08-09T05:51:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-101363,SKU-01047,1,DC-15,STANDARD,2026-08-08T05:53:00,2026-08-08T09:53:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-101364,SKU-00456,1,DC-15,EXPEDITE,2026-08-08T06:00:00,2026-08-08T12:00:00,SHIPPED,EXCEPTION,EU,STANDARD
ORD-101365,SKU-01182,1,DC-04,STANDARD,2026-08-08T06:03:00,2026-08-09T06:03:00,SHIPPED,EXCEPTION,APAC,NEXT_DAY
ORD-101366,SKU-00855,1,DC-07,STANDARD,2026-08-08T06:39:00,2026-08-08T14:39:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-101367,SKU-00270,1,DC-04,STANDARD,2026-08-08T06:41:00,2026-08-08T14:41:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-101368,SKU-00257,1,DC-12,EXPEDITE,2026-08-08T06:46:00,2026-08-08T14:46:00,PACKING,EXCEPTION,EU,NEXT_DAY
ORD-101369,SKU-00038,1,DC-07,EXPEDITE,2026-08-08T07:08:00,2026-08-08T15:08:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-101370,SKU-00564,1,DC-13,STANDARD,2026-08-08T07:09:00,2026-08-08T15:09:00,EXCEPTION,EXCEPTION,MEA,NEXT_DAY
ORD-101371,SKU-00126,1,DC-02,STANDARD,2026-08-08T07:15:00,2026-08-08T11:15:00,SHIPPED,EXCEPTION,LATAM,SAME_DAY
ORD-101372,SKU-00822,1,DC-07,STANDARD,2026-08-08T07:40:00,2026-08-08T19:40:00,ALLOCATED,EXCEPTION,LATAM,SAME_DAY
ORD-101373,SKU-00072,1,DC-08,STANDARD,2026-08-08T07:51:00,2026-08-08T11:51:00,RELEASED,EXCEPTION,LATAM,SAME_DAY
ORD-101374,SKU-00004,1,DC-11,STANDARD,2026-08-08T07:54:00,2026-08-08T11:54:00,ALLOCATED,HOLD,EU,NEXT_DAY
ORD-101375,SKU-00757,1,DC-05,STANDARD,2026-08-08T07:57:00,2026-08-08T11:57:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-101376,SKU-00332,1,DC-08,STANDARD,2026-08-08T07:57:00,2026-08-08T15:57:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-101377,SKU-00043,1,DC-14,CRITICAL,2026-08-08T08:05:00,2026-08-08T12:05:00,PICKING,PICKING,EU,STANDARD
ORD-101378,SKU-00472,1,DC-11,STANDARD,2026-08-08T08:16:00,2026-08-08T20:16:00,PICKING,PICKING,MEA,STANDARD
ORD-101379,SKU-00228,1,DC-03,EXPEDITE,2026-08-08T08:24:00,2026-08-09T08:24:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-101380,SKU-00003,1,DC-15,STANDARD,2026-08-08T08:26:00,2026-08-08T14:26:00,RELEASED,EXCEPTION,MEA,STANDARD
ORD-101381,SKU-00394,1,DC-07,CRITICAL,2026-08-08T08:41:00,2026-08-08T16:41:00,PICKING,EXCEPTION,APAC,NEXT_DAY
ORD-101382,SKU-01049,1,DC-03,STANDARD,2026-08-08T08:47:00,2026-08-08T12:47:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-101383,SKU-00690,1,DC-02,STANDARD,2026-08-08T08:57:00,2026-08-08T12:57:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-101384,SKU-00656,1,DC-05,EXPEDITE,2026-08-08T08:57:00,2026-08-08T14:57:00,EXCEPTION,HOLD,APAC,NEXT_DAY
ORD-101385,SKU-00231,1,DC-09,STANDARD,2026-08-08T09:01:00,2026-08-08T21:01:00,SHIPPED,HOLD,MEA,STANDARD
ORD-101386,SKU-00100,1,DC-17,STANDARD,2026-08-08T09:03:00,2026-08-08T17:03:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-101387,SKU-00537,1,DC-01,STANDARD,2026-08-08T09:04:00,2026-08-09T09:04:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-101388,SKU-00390,1,DC-07,EXPEDITE,2026-08-08T09:22:00,2026-08-08T17:22:00,SHIPPED,SHIPPED,MEA,SAME_DAY
ORD-101389,SKU-00305,1,DC-02,STANDARD,2026-08-08T09:25:00,2026-08-08T17:25:00,STAGED,HOLD,APAC,NEXT_DAY
ORD-101390,SKU-01114,1,DC-14,EXPEDITE,2026-08-08T09:28:00,2026-08-08T17:28:00,SHIPPED,SHIPPED,LATAM,STANDARD
ORD-101391,SKU-00080,1,DC-13,STANDARD,2026-08-08T09:31:00,2026-08-08T21:31:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-101392,SKU-00695,1,DC-16,STANDARD,2026-08-08T09:38:00,2026-08-08T17:38:00,PACKING,PACKING,MEA,STANDARD
ORD-101393,SKU-00837,1,DC-07,STANDARD,2026-08-08T09:42:00,2026-08-08T13:42:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-101394,SKU-00786,1,DC-11,STANDARD,2026-08-08T10:01:00,2026-08-09T10:01:00,PACKING,PACKING,MEA,STANDARD
ORD-101395,SKU-00314,1,DC-17,STANDARD,2026-08-08T10:04:00,2026-08-08T16:04:00,SHIPPED,EXCEPTION,EU,STANDARD
ORD-101396,SKU-00951,1,DC-18,STANDARD,2026-08-08T10:19:00,2026-08-08T14:19:00,STAGED,STAGED,EU,SAME_DAY
ORD-101397,SKU-00319,1,DC-14,STANDARD,2026-08-08T10:24:00,2026-08-08T18:24:00,STAGED,STAGED,LATAM,STANDARD
ORD-101398,SKU-00669,1,DC-05,STANDARD,2026-08-08T10:37:00,2026-08-08T16:37:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-101399,SKU-01076,1,DC-15,STANDARD,2026-08-08T10:42:00,2026-08-08T16:42:00,PICKING,EXCEPTION,LATAM,NEXT_DAY
ORD-101400,SKU-01061,1,DC-04,EXPEDITE,2026-08-08T11:07:00,2026-08-08T17:07:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-101401,SKU-00073,1,DC-07,EXPEDITE,2026-08-08T11:20:00,2026-08-08T15:20:00,SHIPPED,EXCEPTION,EU,SAME_DAY
ORD-101402,SKU-01107,1,DC-07,EXPEDITE,2026-08-08T11:33:00,2026-08-08T19:33:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-101403,SKU-00146,1,DC-10,STANDARD,2026-08-08T11:39:00,2026-08-09T11:39:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-101404,SKU-00357,1,DC-04,EXPEDITE,2026-08-08T11:54:00,2026-08-08T15:54:00,ALLOCATED,ALLOCATED,APAC,STANDARD
ORD-101405,SKU-00224,1,DC-09,STANDARD,2026-08-08T11:54:00,2026-08-08T15:54:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-101406,SKU-00696,1,DC-11,STANDARD,2026-08-08T12:08:00,2026-08-09T12:08:00,PICKING,HOLD,LATAM,STANDARD
ORD-101407,SKU-00920,1,DC-18,EXPEDITE,2026-08-08T12:16:00,2026-08-09T12:16:00,PACKING,EXCEPTION,LATAM,SAME_DAY
ORD-101408,SKU-00605,1,DC-18,CRITICAL,2026-08-08T12:18:00,2026-08-09T00:18:00,PACKING,HOLD,LATAM,SAME_DAY
ORD-101409,SKU-00023,1,DC-15,STANDARD,2026-08-08T12:22:00,2026-08-09T00:22:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-101410,SKU-00493,1,DC-08,STANDARD,2026-08-08T12:33:00,2026-08-08T18:33:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-101411,SKU-00838,1,DC-13,STANDARD,2026-08-08T12:37:00,2026-08-08T16:37:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-101412,SKU-00930,1,DC-16,STANDARD,2026-08-08T12:43:00,2026-08-09T00:43:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-101413,SKU-00225,1,DC-05,EXPEDITE,2026-08-08T13:09:00,2026-08-09T13:09:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-101414,SKU-00896,1,DC-10,STANDARD,2026-08-08T13:12:00,2026-08-08T19:12:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-101415,SKU-00179,1,DC-06,EXPEDITE,2026-08-08T13:18:00,2026-08-08T19:18:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-101416,SKU-00822,1,DC-12,STANDARD,2026-08-08T13:27:00,2026-08-08T19:27:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-101417,SKU-00774,1,DC-10,EXPEDITE,2026-08-08T13:32:00,2026-08-08T17:32:00,RELEASED,HOLD,APAC,SAME_DAY
ORD-101418,SKU-00211,1,DC-16,CRITICAL,2026-08-08T13:53:00,2026-08-08T21:53:00,PICKING,PICKING,EU,STANDARD
ORD-101419,SKU-00301,1,DC-14,STANDARD,2026-08-08T14:08:00,2026-08-09T02:08:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-101420,SKU-00590,1,DC-12,STANDARD,2026-08-08T14:09:00,2026-08-09T02:09:00,RELEASED,HOLD,MEA,NEXT_DAY
ORD-101421,SKU-01044,1,DC-17,EXPEDITE,2026-08-08T14:35:00,2026-08-08T22:35:00,ALLOCATED,EXCEPTION,LATAM,NEXT_DAY
ORD-101422,SKU-00644,1,DC-11,STANDARD,2026-08-08T14:36:00,2026-08-09T02:36:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-101423,SKU-00539,1,DC-10,STANDARD,2026-08-08T14:41:00,2026-08-09T02:41:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-101424,SKU-00522,1,DC-07,STANDARD,2026-08-08T14:48:00,2026-08-08T22:48:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-101425,SKU-00001,1,DC-02,STANDARD,2026-08-08T14:48:00,2026-08-09T02:48:00,PACKING,EXCEPTION,APAC,SAME_DAY
ORD-101426,SKU-01040,1,DC-02,EXPEDITE,2026-08-08T14:58:00,2026-08-09T14:58:00,PACKING,PACKING,MEA,SAME_DAY
ORD-101427,SKU-00942,1,DC-10,STANDARD,2026-08-08T15:17:00,2026-08-09T15:17:00,SHIPPED,SHIPPED,APAC,STANDARD
ORD-101428,SKU-00707,1,DC-02,CRITICAL,2026-08-08T15:19:00,2026-08-09T03:19:00,PACKING,HOLD,LATAM,NEXT_DAY
ORD-101429,SKU-01123,1,DC-09,STANDARD,2026-08-08T15:22:00,2026-08-09T03:22:00,STAGED,STAGED,APAC,STANDARD
ORD-101430,SKU-00373,1,DC-08,EXPEDITE,2026-08-08T15:22:00,2026-08-08T21:22:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-101431,SKU-01018,1,DC-14,STANDARD,2026-08-08T15:28:00,2026-08-09T15:28:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-101432,SKU-00376,1,DC-11,STANDARD,2026-08-08T15:29:00,2026-08-08T21:29:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-101433,SKU-00406,1,DC-11,STANDARD,2026-08-08T15:38:00,2026-08-09T03:38:00,PICKING,PICKING,APAC,SAME_DAY
ORD-101434,SKU-00228,1,DC-09,EXPEDITE,2026-08-08T16:08:00,2026-08-09T00:08:00,RELEASED,EXCEPTION,MEA,SAME_DAY
ORD-101435,SKU-00505,1,DC-07,STANDARD,2026-08-08T16:12:00,2026-08-08T22:12:00,ALLOCATED,HOLD,MEA,STANDARD
ORD-101436,SKU-00202,1,DC-10,EXPEDITE,2026-08-08T16:13:00,2026-08-09T00:13:00,ALLOCATED,HOLD,MEA,SAME_DAY
ORD-101437,SKU-00258,1,DC-17,STANDARD,2026-08-08T16:27:00,2026-08-08T20:27:00,SHIPPED,SHIPPED,LATAM,STANDARD
ORD-101438,SKU-00478,1,DC-04,STANDARD,2026-08-08T16:46:00,2026-08-09T04:46:00,SHIPPED,HOLD,MEA,SAME_DAY
ORD-101439,SKU-00802,1,DC-13,EXPEDITE,2026-08-08T16:47:00,2026-08-09T04:47:00,SHIPPED,HOLD,MEA,SAME_DAY
ORD-101440,SKU-00362,1,DC-09,STANDARD,2026-08-08T16:48:00,2026-08-08T22:48:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-101441,SKU-00162,1,DC-02,STANDARD,2026-08-08T16:48:00,2026-08-09T16:48:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-101442,SKU-00831,1,DC-16,STANDARD,2026-08-08T16:51:00,2026-08-09T00:51:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-101443,SKU-00959,1,DC-09,STANDARD,2026-08-08T16:59:00,2026-08-08T22:59:00,SHIPPED,HOLD,MEA,STANDARD
ORD-101444,SKU-00552,1,DC-14,STANDARD,2026-08-08T17:01:00,2026-08-08T21:01:00,STAGED,STAGED,MEA,SAME_DAY
ORD-101445,SKU-00112,1,DC-08,STANDARD,2026-08-08T17:05:00,2026-08-09T17:05:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-101446,SKU-00152,1,DC-07,STANDARD,2026-08-08T17:25:00,2026-08-08T23:25:00,SHIPPED,HOLD,APAC,SAME_DAY
ORD-101447,SKU-01063,1,DC-04,EXPEDITE,2026-08-08T17:26:00,2026-08-09T05:26:00,PACKING,PACKING,EU,SAME_DAY
ORD-101448,SKU-00325,1,DC-18,CRITICAL,2026-08-08T17:27:00,2026-08-09T05:27:00,STAGED,HOLD,EU,STANDARD
ORD-101449,SKU-00476,1,DC-12,STANDARD,2026-08-08T17:38:00,2026-08-09T17:38:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-101450,SKU-00357,1,DC-09,STANDARD,2026-08-08T17:47:00,2026-08-09T01:47:00,EXCEPTION,HOLD,APAC,NEXT_DAY
ORD-101451,SKU-00847,1,DC-11,STANDARD,2026-08-08T17:54:00,2026-08-09T05:54:00,STAGED,STAGED,MEA,NEXT_DAY
ORD-101452,SKU-00497,1,DC-15,EXPEDITE,2026-08-08T18:00:00,2026-08-09T02:00:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-101453,SKU-01104,1,DC-08,STANDARD,2026-08-08T18:05:00,2026-08-09T02:05:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-101454,SKU-01002,1,DC-06,STANDARD,2026-08-08T18:07:00,2026-08-09T02:07:00,STAGED,STAGED,MEA,SAME_DAY
ORD-101455,SKU-01070,1,DC-10,CRITICAL,2026-08-08T18:09:00,2026-08-09T18:09:00,EXCEPTION,HOLD,APAC,NEXT_DAY
ORD-101456,SKU-01138,1,DC-12,STANDARD,2026-08-08T18:12:00,2026-08-09T00:12:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-101457,SKU-00692,1,DC-09,EXPEDITE,2026-08-08T18:30:00,2026-08-09T18:30:00,STAGED,STAGED,LATAM,STANDARD
ORD-101458,SKU-00771,1,DC-09,STANDARD,2026-08-08T18:46:00,2026-08-09T02:46:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-101459,SKU-00448,1,DC-13,STANDARD,2026-08-08T19:12:00,2026-08-09T19:12:00,PICKING,PICKING,MEA,STANDARD
ORD-101460,SKU-00626,1,DC-09,EXPEDITE,2026-08-08T19:12:00,2026-08-08T23:12:00,EXCEPTION,HOLD,LATAM,SAME_DAY
ORD-101461,SKU-01167,1,DC-03,STANDARD,2026-08-08T19:13:00,2026-08-09T03:13:00,PACKING,PACKING,LATAM,STANDARD
ORD-101462,SKU-00802,1,DC-09,STANDARD,2026-08-08T19:26:00,2026-08-09T07:26:00,ALLOCATED,ALLOCATED,EU,NEXT_DAY
ORD-101463,SKU-01197,1,DC-16,STANDARD,2026-08-08T19:30:00,2026-08-09T01:30:00,PACKING,PACKING,EU,NEXT_DAY
ORD-101464,SKU-01010,1,DC-09,EXPEDITE,2026-08-08T19:35:00,2026-08-09T01:35:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-101465,SKU-01127,1,DC-02,STANDARD,2026-08-08T19:39:00,2026-08-09T07:39:00,PACKING,EXCEPTION,APAC,NEXT_DAY
ORD-101466,SKU-00068,1,DC-10,STANDARD,2026-08-08T19:40:00,2026-08-09T07:40:00,SHIPPED,SHIPPED,LATAM,NEXT_DAY
ORD-101467,SKU-00624,1,DC-02,STANDARD,2026-08-08T19:43:00,2026-08-08T23:43:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-101468,SKU-00984,1,DC-03,STANDARD,2026-08-08T19:47:00,2026-08-08T23:47:00,PICKING,HOLD,LATAM,SAME_DAY
ORD-101469,SKU-00020,1,DC-08,STANDARD,2026-08-08T19:49:00,2026-08-09T01:49:00,PICKING,PICKING,MEA,STANDARD
ORD-101470,SKU-00881,1,DC-01,STANDARD,2026-08-08T19:50:00,2026-08-09T19:50:00,RELEASED,EXCEPTION,MEA,SAME_DAY
ORD-101471,SKU-00044,1,DC-06,STANDARD,2026-08-08T19:54:00,2026-08-09T19:54:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-101472,SKU-00971,1,DC-04,STANDARD,2026-08-08T19:55:00,2026-08-09T03:55:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-101473,SKU-00651,1,DC-08,STANDARD,2026-08-08T20:18:00,2026-08-09T04:18:00,RELEASED,HOLD,LATAM,STANDARD
ORD-101474,SKU-00723,1,DC-03,STANDARD,2026-08-08T20:20:00,2026-08-09T08:20:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-101475,SKU-00773,1,DC-17,STANDARD,2026-08-08T20:24:00,2026-08-09T08:24:00,PICKING,PICKING,APAC,STANDARD
ORD-101476,SKU-00340,1,DC-09,CRITICAL,2026-08-08T20:37:00,2026-08-09T02:37:00,PACKING,HOLD,MEA,NEXT_DAY
ORD-101477,SKU-00860,1,DC-18,STANDARD,2026-08-08T20:51:00,2026-08-09T02:51:00,EXCEPTION,HOLD,LATAM,SAME_DAY
ORD-101478,SKU-01129,1,DC-01,STANDARD,2026-08-08T20:52:00,2026-08-09T00:52:00,PICKING,PICKING,EU,NEXT_DAY
ORD-101479,SKU-00309,1,DC-01,STANDARD,2026-08-08T20:52:00,2026-08-09T08:52:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-101480,SKU-00970,1,DC-14,EXPEDITE,2026-08-08T20:54:00,2026-08-09T04:54:00,ALLOCATED,ALLOCATED,APAC,STANDARD
ORD-101481,SKU-01108,1,DC-18,STANDARD,2026-08-08T20:57:00,2026-08-09T20:57:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-101482,SKU-01015,1,DC-16,STANDARD,2026-08-08T21:04:00,2026-08-09T01:04:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-101483,SKU-01184,1,DC-06,STANDARD,2026-08-08T21:08:00,2026-08-09T03:08:00,RELEASED,HOLD,APAC,SAME_DAY
ORD-101484,SKU-01070,1,DC-10,STANDARD,2026-08-08T21:26:00,2026-08-09T01:26:00,RELEASED,EXCEPTION,EU,NEXT_DAY
ORD-101485,SKU-01148,1,DC-17,EXPEDITE,2026-08-08T21:33:00,2026-08-09T05:33:00,PACKING,PACKING,MEA,STANDARD
ORD-101486,SKU-01150,1,DC-03,STANDARD,2026-08-08T21:36:00,2026-08-09T09:36:00,ALLOCATED,HOLD,LATAM,NEXT_DAY
ORD-101487,SKU-00238,1,DC-03,STANDARD,2026-08-08T21:43:00,2026-08-09T05:43:00,PACKING,PACKING,EU,SAME_DAY
ORD-101488,SKU-00598,1,DC-04,EXPEDITE,2026-08-08T21:44:00,2026-08-09T05:44:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-101489,SKU-00200,1,DC-03,STANDARD,2026-08-08T21:44:00,2026-08-09T03:44:00,ALLOCATED,EXCEPTION,EU,SAME_DAY
ORD-101490,SKU-00204,1,DC-14,EXPEDITE,2026-08-08T21:47:00,2026-08-09T05:47:00,ALLOCATED,HOLD,EU,NEXT_DAY
ORD-101491,SKU-00586,1,DC-13,STANDARD,2026-08-08T22:03:00,2026-08-09T02:03:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-101492,SKU-00755,1,DC-03,EXPEDITE,2026-08-08T22:05:00,2026-08-09T02:05:00,PICKING,EXCEPTION,EU,SAME_DAY
