order_id,sku,order_quantity,warehouse_id,priority,created_at,carrier_cutoff,oms_status,wms_status,customer_region,service_level
ORD-000474,SKU-00770,1,DC-07,STANDARD,2026-08-04T01:59:00,2026-08-04T07:59:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-000475,SKU-00928,1,DC-07,STANDARD,2026-08-28T22:56:00,2026-08-29T10:56:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-000476,SKU-00430,1,DC-13,STANDARD,2026-08-27T17:56:00,2026-08-27T23:56:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-000477,SKU-00771,1,DC-03,STANDARD,2026-08-14T00:22:00,2026-08-14T08:22:00,STAGED,EXCEPTION,,NEXT_DAY
ORD-000478,SKU-01103,1,DC-09,STANDARD,2026-08-12T23:12:00,2026-08-13T05:12:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-000479,SKU-00581,1,DC-09,CRITICAL,2026-09-03T11:09:00,2026-09-03T19:09:00,PACKING,EXCEPTION,LATAM,SAME_DAY
ORD-000480,SKU-00850,1,DC-16,STANDARD,2026-08-05T19:06:00,2026-08-06T03:06:00,PICKING,HOLD,,STANDARD
ORD-000481,SKU-00017,1,DC-08,EXPEDITE,2026-08-15T22:45:00,2026-08-16T04:45:00,SHIPPED,EXCEPTION,MEA,NEXT_DAY
ORD-000482,SKU-00261,1,DC-17,STANDARD,2026-08-05T12:13:00,2026-08-06T00:13:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-000483,SKU-00439,1,DC-13,STANDARD,2026-08-19T03:45:00,2026-08-19T09:45:00,ALLOCATED,HOLD,EU,SAME_DAY
ORD-000484,SKU-00576,1,DC-03,STANDARD,2026-08-16T06:23:00,2026-08-17T06:23:00,PACKING,PACKING,,SAME_DAY
ORD-000485,SKU-01112,1,DC-12,STANDARD,2026-08-19T12:49:00,2026-08-20T12:49:00,STAGED,STAGED,APAC,SAME_DAY
ORD-000486,SKU-00903,1,DC-01,EXPEDITE,2026-08-19T09:52:00,2026-08-19T15:52:00,PACKING,PACKING,,SAME_DAY
ORD-000487,SKU-01025,1,DC-05,EXPEDITE,2026-08-28T14:45:00,2026-08-28T22:45:00,PACKING,EXCEPTION,EU,STANDARD
ORD-000488,SKU-00167,1,DC-18,STANDARD,2026-09-03T12:31:00,2026-09-04T12:31:00,EXCEPTION,HOLD,LATAM,NEXT_DAY
ORD-000489,SKU-00143,1,DC-02,EXPEDITE,2026-08-31T12:00:00,2026-09-01T00:00:00,PICKING,EXCEPTION,EU,NEXT_DAY
ORD-000490,SKU-01188,1,DC-10,STANDARD,2026-09-01T09:02:00,2026-09-01T15:02:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-000491,SKU-00382,1,DC-08,CRITICAL,2026-08-20T18:56:00,2026-08-21T18:56:00,STAGED,STAGED,APAC,STANDARD
ORD-000492,SKU-00538,1,DC-06,STANDARD,2026-08-14T05:01:00,2026-08-15T05:01:00,SHIPPED,HOLD,EU,NEXT_DAY
ORD-000493,SKU-00973,1,DC-07,STANDARD,2026-08-11T09:09:00,2026-08-11T17:09:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-000494,SKU-00295,1,DC-07,CRITICAL,2026-08-20T16:10:00,2026-08-21T04:10:00,STAGED,STAGED,EU,SAME_DAY
ORD-000495,SKU-00346,1,DC-03,EXPEDITE,2026-09-03T19:31:00,2026-09-04T03:31:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-000496,SKU-00922,1,DC-01,STANDARD,2026-08-07T15:58:00,2026-08-07T23:58:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-000497,SKU-00840,1,DC-10,STANDARD,2026-08-15T14:00:00,2026-08-15T18:00:00,PACKING,PACKING,LATAM,STANDARD
ORD-000498,SKU-00986,1,DC-09,STANDARD,2026-08-01T12:09:00,2026-08-02T00:09:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-000499,SKU-00283,1,DC-01,STANDARD,2026-08-31T14:19:00,2026-09-01T02:19:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-000500,SKU-00088,1,DC-05,STANDARD,2026-08-03T01:36:00,2026-08-04T01:36:00,ALLOCATED,ALLOCATED,,SAME_DAY
ORD-000501,SKU-00077,1,DC-01,STANDARD,2026-08-13T06:17:00,2026-08-13T12:17:00,PACKING,PACKING,MEA,STANDARD
ORD-000502,SKU-00135,1,DC-14,CRITICAL,2026-08-03T16:25:00,2026-08-03T22:25:00,RELEASED,RELEASED,EU,STANDARD
ORD-000503,SKU-01006,1,DC-10,STANDARD,2026-08-10T23:14:00,2026-08-11T11:14:00,RELEASED,HOLD,EU,NEXT_DAY
ORD-000504,SKU-00505,1,DC-06,STANDARD,2026-08-17T07:14:00,2026-08-18T07:14:00,PICKING,EXCEPTION,MEA,NEXT_DAY
ORD-000505,SKU-01002,1,DC-14,STANDARD,2026-08-05T11:53:00,2026-08-05T19:53:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-000506,SKU-00761,1,DC-10,STANDARD,2026-08-21T03:34:00,2026-08-21T15:34:00,RELEASED,EXCEPTION,,SAME_DAY
ORD-000507,SKU-00979,1,DC-08,STANDARD,2026-08-12T20:40:00,2026-08-13T20:40:00,ALLOCATED,HOLD,,STANDARD
ORD-000508,SKU-01006,1,DC-12,STANDARD,2026-08-17T10:49:00,2026-08-17T18:49:00,PACKING,HOLD,APAC,STANDARD
ORD-000509,SKU-00877,1,DC-01,EXPEDITE,2026-08-30T21:42:00,2026-08-31T03:42:00,PACKING,PACKING,APAC,SAME_DAY
ORD-000510,SKU-00463,1,DC-15,STANDARD,2026-08-20T02:40:00,2026-08-20T10:40:00,STAGED,EXCEPTION,,NEXT_DAY
ORD-000511,SKU-01099,1,DC-05,STANDARD,2026-08-31T17:05:00,2026-08-31T21:05:00,PICKING,PICKING,EU,NEXT_DAY
ORD-000512,SKU-01104,1,DC-05,CRITICAL,2026-08-12T11:33:00,2026-08-12T23:33:00,ALLOCATED,EXCEPTION,EU,SAME_DAY
ORD-000513,SKU-00037,1,DC-18,STANDARD,2026-08-26T06:19:00,2026-08-27T06:19:00,PICKING,HOLD,EU,STANDARD
ORD-000514,SKU-00016,1,DC-16,EXPEDITE,2026-09-01T18:40:00,2026-09-02T06:40:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-000515,SKU-00370,1,DC-06,STANDARD,2026-08-27T10:08:00,2026-08-28T10:08:00,EXCEPTION,HOLD,MEA,NEXT_DAY
ORD-000516,SKU-00327,1,DC-08,EXPEDITE,2026-08-20T11:19:00,2026-08-20T17:19:00,SHIPPED,SHIPPED,LATAM,STANDARD
ORD-000517,SKU-00267,1,DC-13,STANDARD,2026-08-10T15:49:00,2026-08-10T19:49:00,PACKING,HOLD,EU,SAME_DAY
ORD-000518,SKU-00738,1,DC-18,STANDARD,2026-09-01T23:05:00,2026-09-02T23:05:00,STAGED,STAGED,,STANDARD
ORD-000519,SKU-00270,1,DC-08,STANDARD,2026-08-10T15:06:00,2026-08-11T15:06:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-000520,SKU-00241,1,DC-05,CRITICAL,2026-08-04T18:11:00,2026-08-05T02:11:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-000521,SKU-01092,1,DC-15,STANDARD,2026-08-09T14:23:00,2026-08-10T02:23:00,SHIPPED,EXCEPTION,,NEXT_DAY
ORD-000522,SKU-00488,1,DC-14,EXPEDITE,2026-08-29T05:21:00,2026-08-30T05:21:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-000523,SKU-00513,1,DC-17,STANDARD,2026-08-08T23:48:00,2026-08-09T05:48:00,RELEASED,EXCEPTION,,NEXT_DAY
ORD-000524,SKU-00977,1,DC-14,STANDARD,2026-08-23T04:25:00,2026-08-23T12:25:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-000525,SKU-00626,1,DC-10,STANDARD,2026-08-11T09:14:00,2026-08-12T09:14:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-000526,SKU-00565,1,DC-12,EXPEDITE,2026-08-15T04:52:00,2026-08-15T16:52:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-000527,SKU-00131,1,DC-02,STANDARD,2026-08-07T19:59:00,2026-08-08T19:59:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-000528,SKU-00944,1,DC-15,EXPEDITE,2026-09-05T04:44:00,2026-09-05T10:44:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-000529,SKU-00622,1,DC-16,EXPEDITE,2026-08-09T06:30:00,2026-08-09T14:30:00,ALLOCATED,ALLOCATED,,STANDARD
ORD-000530,SKU-00567,1,DC-03,STANDARD,2026-08-28T05:55:00,2026-08-28T17:55:00,RELEASED,RELEASED,MEA,STANDARD
ORD-000531,SKU-00775,1,DC-09,EXPEDITE,2026-08-26T23:03:00,2026-08-27T11:03:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-000532,SKU-01033,1,DC-06,STANDARD,2026-08-21T20:11:00,2026-08-22T20:11:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-000533,SKU-00490,1,DC-14,EXPEDITE,2026-08-27T19:00:00,2026-08-28T01:00:00,ALLOCATED,HOLD,APAC,NEXT_DAY
ORD-000534,SKU-00071,1,DC-18,STANDARD,2026-08-17T10:16:00,2026-08-17T18:16:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-000535,SKU-00417,1,DC-04,EXPEDITE,2026-08-10T14:33:00,2026-08-10T18:33:00,SHIPPED,SHIPPED,MEA,SAME_DAY
ORD-000536,SKU-01041,1,DC-15,CRITICAL,2026-08-18T22:14:00,2026-08-19T02:14:00,ALLOCATED,ALLOCATED,EU,SAME_DAY
ORD-000537,SKU-00866,1,DC-09,EXPEDITE,2026-08-18T07:12:00,2026-08-18T11:12:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-000538,SKU-00942,1,DC-11,STANDARD,2026-08-16T19:44:00,2026-08-17T03:44:00,EXCEPTION,HOLD,MEA,NEXT_DAY
ORD-000539,SKU-00270,1,DC-05,STANDARD,2026-08-05T17:51:00,2026-08-06T05:51:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-000540,SKU-00753,1,DC-09,STANDARD,2026-08-05T21:26:00,2026-08-06T05:26:00,PACKING,PACKING,APAC,STANDARD
ORD-000541,SKU-00027,1,DC-02,STANDARD,2026-08-19T21:20:00,2026-08-20T05:20:00,PICKING,HOLD,MEA,SAME_DAY
ORD-000542,SKU-00519,1,DC-16,STANDARD,2026-09-03T15:55:00,2026-09-04T15:55:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-000543,SKU-00398,1,DC-15,EXPEDITE,2026-08-21T07:59:00,2026-08-21T11:59:00,STAGED,HOLD,EU,SAME_DAY
ORD-000544,SKU-00080,1,DC-12,STANDARD,2026-08-29T03:20:00,2026-08-29T09:20:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-000545,SKU-00117,1,DC-01,STANDARD,2026-08-26T05:59:00,2026-08-27T05:59:00,STAGED,STAGED,APAC,SAME_DAY
ORD-000546,SKU-00449,1,DC-17,CRITICAL,2026-09-01T03:31:00,2026-09-01T09:31:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-000547,SKU-01194,1,DC-02,STANDARD,2026-08-20T00:25:00,2026-08-20T06:25:00,ALLOCATED,EXCEPTION,,STANDARD
ORD-000548,SKU-00893,1,DC-10,STANDARD,2026-08-08T12:44:00,2026-08-08T16:44:00,ALLOCATED,HOLD,APAC,NEXT_DAY
ORD-000549,SKU-00204,1,DC-14,EXPEDITE,2026-08-22T04:11:00,2026-08-22T10:11:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-000550,SKU-00225,1,DC-08,CRITICAL,2026-09-02T17:16:00,2026-09-03T17:16:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-000551,SKU-00399,1,DC-17,CRITICAL,2026-08-28T21:10:00,2026-08-29T01:10:00,SHIPPED,HOLD,EU,SAME_DAY
ORD-000552,SKU-00851,1,DC-16,STANDARD,2026-08-10T11:50:00,2026-08-10T17:50:00,PACKING,PACKING,MEA,SAME_DAY
ORD-000553,SKU-00704,1,DC-05,EXPEDITE,2026-08-25T16:02:00,2026-08-25T22:02:00,RELEASED,RELEASED,,STANDARD
ORD-000554,SKU-01120,1,DC-14,STANDARD,2026-08-11T03:40:00,2026-08-12T03:40:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-000555,SKU-00164,1,DC-03,STANDARD,2026-08-07T09:22:00,2026-08-08T09:22:00,STAGED,STAGED,LATAM,SAME_DAY
ORD-000556,SKU-00526,1,DC-09,EXPEDITE,2026-08-19T01:54:00,2026-08-19T13:54:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-000557,SKU-00258,1,DC-18,STANDARD,2026-08-25T16:10:00,2026-08-26T16:10:00,PICKING,HOLD,APAC,NEXT_DAY
ORD-000558,SKU-00515,1,DC-13,CRITICAL,2026-08-10T04:15:00,2026-08-10T16:15:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-000559,SKU-00656,1,DC-16,STANDARD,2026-08-03T22:07:00,2026-08-04T02:07:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-000560,SKU-00536,1,DC-11,STANDARD,2026-08-06T14:48:00,2026-08-06T22:48:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-000561,SKU-00243,1,DC-14,EXPEDITE,2026-08-28T20:07:00,2026-08-29T00:07:00,RELEASED,RELEASED,APAC,SAME_DAY
ORD-000562,SKU-01047,1,DC-02,STANDARD,2026-08-25T04:30:00,2026-08-25T08:30:00,EXCEPTION,EXCEPTION,,STANDARD
ORD-000563,SKU-00676,1,DC-05,STANDARD,2026-09-04T02:55:00,2026-09-04T06:55:00,EXCEPTION,HOLD,LATAM,NEXT_DAY
ORD-000564,SKU-00140,1,DC-11,STANDARD,2026-08-10T08:12:00,2026-08-10T14:12:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-000565,SKU-00624,1,DC-02,STANDARD,2026-08-09T09:42:00,2026-08-09T13:42:00,RELEASED,HOLD,LATAM,NEXT_DAY
ORD-000566,SKU-00723,1,DC-14,CRITICAL,2026-08-04T03:41:00,2026-08-04T11:41:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-000567,SKU-00047,1,DC-04,CRITICAL,2026-08-18T16:48:00,2026-08-18T22:48:00,PACKING,HOLD,APAC,STANDARD
ORD-000568,SKU-00640,1,DC-15,STANDARD,2026-08-03T05:17:00,2026-08-03T17:17:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-000569,SKU-00117,1,DC-16,CRITICAL,2026-08-14T10:27:00,2026-08-15T10:27:00,RELEASED,HOLD,MEA,STANDARD
ORD-000570,SKU-00002,1,DC-09,STANDARD,2026-08-16T13:50:00,2026-08-16T21:50:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-000571,SKU-00415,1,DC-14,EXPEDITE,2026-08-20T05:18:00,2026-08-20T09:18:00,RELEASED,EXCEPTION,LATAM,SAME_DAY
ORD-000572,SKU-00211,1,DC-13,EXPEDITE,2026-08-18T11:38:00,2026-08-18T23:38:00,PACKING,PACKING,MEA,SAME_DAY
ORD-000573,SKU-00237,1,DC-13,STANDARD,2026-08-27T12:55:00,2026-08-27T18:55:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-000574,SKU-00345,1,DC-08,EXPEDITE,2026-08-18T20:49:00,2026-08-19T00:49:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-000575,SKU-00143,1,DC-13,STANDARD,2026-08-02T18:12:00,2026-08-03T06:12:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-000576,SKU-01051,1,DC-12,STANDARD,2026-08-03T10:09:00,2026-08-03T16:09:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-000577,SKU-01047,1,DC-15,EXPEDITE,2026-08-11T21:52:00,2026-08-12T21:52:00,STAGED,HOLD,LATAM,STANDARD
ORD-000578,SKU-00329,1,DC-07,STANDARD,2026-08-25T13:41:00,2026-08-25T19:41:00,STAGED,STAGED,EU,SAME_DAY
ORD-000579,SKU-01191,1,DC-05,CRITICAL,2026-08-26T12:18:00,2026-08-27T00:18:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-000580,SKU-00382,1,DC-02,EXPEDITE,2026-08-21T01:14:00,2026-08-21T05:14:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-000581,SKU-00787,1,DC-04,STANDARD,2026-08-25T16:01:00,2026-08-26T04:01:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-000582,SKU-00062,1,DC-18,STANDARD,2026-08-22T19:58:00,2026-08-23T07:58:00,PACKING,EXCEPTION,,NEXT_DAY
ORD-000583,SKU-00509,1,DC-03,CRITICAL,2026-08-20T11:43:00,2026-08-21T11:43:00,RELEASED,RELEASED,MEA,STANDARD
ORD-000584,SKU-00497,1,DC-02,CRITICAL,2026-08-10T07:34:00,2026-08-11T07:34:00,ALLOCATED,ALLOCATED,,STANDARD
ORD-000585,SKU-00169,1,DC-08,STANDARD,2026-08-27T08:18:00,2026-08-27T16:18:00,STAGED,STAGED,MEA,SAME_DAY
ORD-000586,SKU-00658,1,DC-12,EXPEDITE,2026-08-14T03:06:00,2026-08-15T03:06:00,ALLOCATED,ALLOCATED,APAC,STANDARD
ORD-000587,SKU-00616,1,DC-15,STANDARD,2026-08-16T09:50:00,2026-08-17T09:50:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-000588,SKU-00433,1,DC-08,STANDARD,2026-08-01T17:05:00,2026-08-01T23:05:00,STAGED,STAGED,EU,NEXT_DAY
ORD-000589,SKU-01102,1,DC-16,STANDARD,2026-08-05T16:48:00,2026-08-06T00:48:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-000590,SKU-00735,1,DC-11,STANDARD,2026-08-30T21:58:00,2026-08-31T21:58:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-000591,SKU-00128,1,DC-12,STANDARD,2026-08-09T06:04:00,2026-08-09T12:04:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-000592,SKU-00354,1,DC-01,EXPEDITE,2026-08-29T11:45:00,2026-08-29T15:45:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-000593,SKU-00211,1,DC-16,STANDARD,2026-08-15T03:55:00,2026-08-15T15:55:00,PICKING,HOLD,EU,NEXT_DAY
ORD-000594,SKU-00164,1,DC-02,EXPEDITE,2026-08-04T15:55:00,2026-08-04T21:55:00,RELEASED,HOLD,,NEXT_DAY
ORD-000595,SKU-01073,1,DC-06,CRITICAL,2026-08-02T14:50:00,2026-08-02T20:50:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-000596,SKU-00355,1,DC-17,STANDARD,2026-08-30T09:09:00,2026-08-30T13:09:00,PICKING,EXCEPTION,EU,STANDARD
ORD-000597,SKU-00594,1,DC-03,STANDARD,2026-08-03T18:33:00,2026-08-04T18:33:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-000598,SKU-01115,1,DC-13,EXPEDITE,2026-08-09T02:15:00,2026-08-09T10:15:00,PICKING,PICKING,APAC,SAME_DAY
ORD-000599,SKU-00606,1,DC-01,STANDARD,2026-08-11T13:56:00,2026-08-12T01:56:00,EXCEPTION,HOLD,,STANDARD
ORD-000600,SKU-00367,1,DC-04,STANDARD,2026-09-02T18:43:00,2026-09-03T06:43:00,PACKING,HOLD,APAC,SAME_DAY
ORD-000601,SKU-01034,1,DC-07,STANDARD,2026-08-02T04:55:00,2026-08-02T16:55:00,PICKING,PICKING,,STANDARD
ORD-000602,SKU-00687,1,DC-04,STANDARD,2026-09-04T15:47:00,2026-09-05T15:47:00,ALLOCATED,ALLOCATED,EU,NEXT_DAY
ORD-000603,SKU-00480,1,DC-17,STANDARD,2026-08-23T16:38:00,2026-08-24T04:38:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-000604,SKU-00691,1,DC-12,STANDARD,2026-08-15T02:24:00,2026-08-15T08:24:00,RELEASED,HOLD,LATAM,NEXT_DAY
ORD-000605,SKU-00190,1,DC-08,EXPEDITE,2026-08-09T03:40:00,2026-08-09T11:40:00,PICKING,PICKING,,NEXT_DAY
ORD-000606,SKU-00665,1,DC-03,STANDARD,2026-09-04T17:01:00,2026-09-05T05:01:00,SHIPPED,EXCEPTION,,STANDARD
ORD-000607,SKU-01089,1,DC-01,STANDARD,2026-08-13T22:22:00,2026-08-14T04:22:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-000608,SKU-00477,1,DC-11,EXPEDITE,2026-08-21T09:56:00,2026-08-21T21:56:00,STAGED,HOLD,,SAME_DAY
ORD-000609,SKU-00392,1,DC-09,STANDARD,2026-08-12T23:14:00,2026-08-13T03:14:00,ALLOCATED,ALLOCATED,EU,STANDARD
ORD-000610,SKU-01167,1,DC-07,STANDARD,2026-08-02T14:42:00,2026-08-02T18:42:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-000611,SKU-00431,1,DC-09,STANDARD,2026-08-16T19:22:00,2026-08-17T07:22:00,SHIPPED,HOLD,,NEXT_DAY
ORD-000612,SKU-00820,1,DC-17,CRITICAL,2026-08-25T01:17:00,2026-08-25T09:17:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-000613,SKU-00443,1,DC-08,STANDARD,2026-08-07T13:52:00,2026-08-08T01:52:00,PICKING,PICKING,EU,STANDARD
ORD-000614,SKU-01185,1,DC-14,STANDARD,2026-08-23T15:59:00,2026-08-24T15:59:00,SHIPPED,SHIPPED,LATAM,NEXT_DAY
ORD-000615,SKU-00544,1,DC-03,STANDARD,2026-08-30T05:35:00,2026-08-30T13:35:00,PICKING,PICKING,EU,NEXT_DAY
ORD-000616,SKU-01053,1,DC-07,STANDARD,2026-09-04T16:18:00,2026-09-05T16:18:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-000617,SKU-00832,1,DC-12,STANDARD,2026-08-03T08:21:00,2026-08-03T16:21:00,SHIPPED,EXCEPTION,APAC,NEXT_DAY
ORD-000618,SKU-00991,1,DC-08,STANDARD,2026-08-07T23:56:00,2026-08-08T05:56:00,ALLOCATED,EXCEPTION,MEA,SAME_DAY
ORD-000619,SKU-00525,1,DC-09,STANDARD,2026-08-09T14:41:00,2026-08-10T02:41:00,PACKING,PACKING,MEA,STANDARD
ORD-000620,SKU-00934,1,DC-13,STANDARD,2026-08-26T08:22:00,2026-08-26T20:22:00,PICKING,PICKING,,STANDARD
ORD-000621,SKU-00896,1,DC-13,STANDARD,2026-08-11T05:21:00,2026-08-11T17:21:00,ALLOCATED,HOLD,EU,NEXT_DAY
ORD-000622,SKU-00727,1,DC-04,EXPEDITE,2026-08-13T23:51:00,2026-08-14T05:51:00,EXCEPTION,EXCEPTION,,STANDARD
ORD-000623,SKU-00120,1,DC-05,STANDARD,2026-08-23T14:24:00,2026-08-24T14:24:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-000624,SKU-00762,1,DC-04,STANDARD,2026-08-10T21:08:00,2026-08-11T03:08:00,SHIPPED,SHIPPED,MEA,SAME_DAY
ORD-000625,SKU-00051,1,DC-07,EXPEDITE,2026-08-27T19:02:00,2026-08-28T19:02:00,PICKING,PICKING,APAC,SAME_DAY
ORD-000626,SKU-01103,1,DC-03,STANDARD,2026-09-03T19:05:00,2026-09-04T07:05:00,ALLOCATED,ALLOCATED,APAC,STANDARD
ORD-000627,SKU-00016,1,DC-14,STANDARD,2026-08-09T17:21:00,2026-08-09T21:21:00,PACKING,PACKING,EU,STANDARD
ORD-000628,SKU-00023,1,DC-15,STANDARD,2026-08-23T18:58:00,2026-08-24T00:58:00,PACKING,EXCEPTION,,NEXT_DAY
ORD-000629,SKU-00139,1,DC-06,STANDARD,2026-08-07T10:45:00,2026-08-07T16:45:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-000630,SKU-00077,1,DC-01,STANDARD,2026-08-14T02:36:00,2026-08-15T02:36:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-000631,SKU-00392,1,DC-13,STANDARD,2026-08-26T17:43:00,2026-08-27T01:43:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-000632,SKU-01068,1,DC-05,STANDARD,2026-09-01T08:21:00,2026-09-01T14:21:00,RELEASED,HOLD,EU,SAME_DAY
ORD-000633,SKU-01088,1,DC-10,STANDARD,2026-08-20T16:01:00,2026-08-21T00:01:00,RELEASED,RELEASED,,SAME_DAY
ORD-000634,SKU-00397,1,DC-07,STANDARD,2026-08-25T07:01:00,2026-08-25T13:01:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-000635,SKU-00101,1,DC-11,STANDARD,2026-09-03T05:03:00,2026-09-04T05:03:00,PICKING,PICKING,LATAM,STANDARD
ORD-000636,SKU-00013,1,DC-08,STANDARD,2026-08-11T02:41:00,2026-08-11T08:41:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-000637,SKU-01045,1,DC-12,STANDARD,2026-08-16T12:23:00,2026-08-16T20:23:00,PACKING,EXCEPTION,LATAM,NEXT_DAY
ORD-000638,SKU-01001,1,DC-10,STANDARD,2026-08-21T00:08:00,2026-08-21T06:08:00,PICKING,HOLD,MEA,STANDARD
ORD-000639,SKU-00661,1,DC-18,STANDARD,2026-08-14T21:06:00,2026-08-15T05:06:00,STAGED,EXCEPTION,,NEXT_DAY
ORD-000640,SKU-00758,1,DC-02,STANDARD,2026-08-10T21:12:00,2026-08-11T09:12:00,PACKING,PACKING,EU,STANDARD
ORD-000641,SKU-01119,1,DC-17,STANDARD,2026-09-02T21:35:00,2026-09-03T03:35:00,PACKING,HOLD,EU,SAME_DAY
ORD-000642,SKU-00976,1,DC-13,STANDARD,2026-08-02T03:05:00,2026-08-02T11:05:00,PACKING,PACKING,EU,NEXT_DAY
ORD-000643,SKU-01044,1,DC-07,EXPEDITE,2026-08-12T18:47:00,2026-08-12T22:47:00,PICKING,PICKING,,SAME_DAY
ORD-000644,SKU-00037,1,DC-07,STANDARD,2026-08-16T21:55:00,2026-08-17T01:55:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-000645,SKU-00046,1,DC-11,CRITICAL,2026-08-19T16:31:00,2026-08-20T04:31:00,PICKING,EXCEPTION,MEA,NEXT_DAY
ORD-000646,SKU-00325,1,DC-16,STANDARD,2026-08-07T00:02:00,2026-08-07T08:02:00,ALLOCATED,EXCEPTION,LATAM,STANDARD
ORD-000647,SKU-00700,1,DC-12,STANDARD,2026-08-11T02:09:00,2026-08-11T10:09:00,STAGED,STAGED,,SAME_DAY
ORD-000648,SKU-01164,1,DC-07,EXPEDITE,2026-08-05T02:03:00,2026-08-05T14:03:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-000649,SKU-00843,1,DC-16,STANDARD,2026-08-10T05:37:00,2026-08-10T13:37:00,SHIPPED,SHIPPED,LATAM,STANDARD
ORD-000650,SKU-00332,1,DC-07,STANDARD,2026-08-20T05:51:00,2026-08-20T11:51:00,STAGED,EXCEPTION,LATAM,NEXT_DAY
ORD-000651,SKU-00519,1,DC-17,EXPEDITE,2026-08-21T18:26:00,2026-08-22T06:26:00,PACKING,PACKING,MEA,STANDARD
ORD-000652,SKU-00360,1,DC-03,STANDARD,2026-08-19T02:38:00,2026-08-19T08:38:00,SHIPPED,EXCEPTION,,NEXT_DAY
